id,travtime,homekids,tif,income,bluebook,clm_freq,oldclaim,car_age,home_val,age,kidsdriv,yoj,mvr_pts,yoj_nan,income_nan,home_val_nan,age_nan,car_age_nan,car_age_ano,yoj_ano,home_val_ano,income_ano,parent1_Yes,mstatus_z_No,sex_z_F,car_use_Private,red_car_yes,revoked_Yes,urbanicity_z_Highly Rural/ Rural,job_Clerical,job_Doctor,job_Home Maker,job_Lawyer,job_Manager,job_Other,job_Professional,job_Student,job_z_Blue Collar,education_<High School,education_Bachelors,education_Masters,education_PhD,education_z_High School,car_type_Minivan,car_type_Panel Truck,car_type_Pickup,car_type_Sports Car,car_type_Van,car_type_z_SUV
99,32,0,1,38036.0,13140.0,0,0.0,1.0,153381.0,53.0,0,6.0,4,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
100,21,0,1,41199.0,15360.0,0,0.0,8.0,150933.0,53.0,0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,15,1,6,38042.0,15160.0,0,0.0,1.0,202967.0,29.0,0,10.0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
102,23,0,6,91223.0,10620.0,0,0.0,-1.0,0.0,58.0,0,11.0,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
103,5,0,6,45787.0,19380.0,0,0.0,13.0,173196.0,55.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104,21,0,1,84964.0,5760.0,2,969.0,11.0,227091.0,55.0,0,-1.0,6,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
105,28,0,4,38240.0,16220.0,0,0.0,-1.0,190675.0,56.0,0,8.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
108,36,0,1,51565.0,18110.0,2,759.0,15.0,0.0,34.0,0,11.0,3,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
109,25,3,9,0.0,11740.0,2,1800.0,1.0,66358.0,34.0,0,0.0,2,0,0,0,0,0,1,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
110,24,0,7,105384.0,13800.0,3,31695.0,17.0,267509.0,36.0,0,11.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,59,0,4,66265.0,12230.0,0,0.0,9.0,159276.0,41.0,0,10.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,17,0,13,-1.0,23350.0,3,4678.0,17.0,-1.0,46.0,0,7.0,6,0,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,18,0,13,76226.0,23390.0,0,0.0,14.0,217920.0,42.0,0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
115,26,3,1,7528.0,8080.0,0,0.0,8.0,113809.0,38.0,1,16.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116,14,4,1,0.0,15090.0,1,1631.0,5.0,0.0,33.0,0,0.0,2,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
117,48,0,7,-1.0,12850.0,0,0.0,6.0,73890.0,37.0,0,0.0,3,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118,63,1,1,32797.0,21690.0,0,0.0,14.0,160661.0,42.0,1,9.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119,50,0,1,44705.0,12840.0,2,1533.0,10.0,217885.0,47.0,0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121,36,0,1,68992.0,15120.0,0,0.0,10.0,216986.0,52.0,0,9.0,3,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122,8,0,16,132561.0,30150.0,1,12294.0,1.0,314433.0,43.0,0,11.0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
124,23,1,7,96830.0,11180.0,0,0.0,16.0,325826.0,66.0,0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127,33,0,4,64014.0,7900.0,3,8882.0,5.0,244863.0,52.0,0,7.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
130,40,1,4,-1.0,7050.0,0,0.0,10.0,0.0,38.0,1,7.0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
132,48,0,1,-1.0,21320.0,0,0.0,13.0,276241.0,47.0,0,14.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,14,0,1,123520.0,17550.0,0,0.0,-1.0,383731.0,37.0,0,12.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,33,0,6,45257.0,29210.0,0,0.0,-1.0,160051.0,47.0,0,13.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
136,35,2,1,41857.0,20870.0,0,0.0,21.0,169015.0,61.0,1,17.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
137,34,1,3,126468.0,32690.0,0,0.0,18.0,0.0,41.0,0,8.0,2,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
138,53,3,5,75516.0,13050.0,0,0.0,6.0,247673.0,40.0,3,9.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
139,44,0,6,76954.0,19540.0,0,0.0,11.0,249290.0,52.0,0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140,21,1,6,150352.0,24240.0,0,0.0,17.0,421665.0,58.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142,36,1,7,37580.0,5260.0,2,867.0,1.0,173495.0,38.0,1,12.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,10,2,1,23344.0,7930.0,0,0.0,1.0,147172.0,41.0,0,15.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
144,29,0,1,43290.0,23640.0,0,0.0,10.0,158771.0,37.0,0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,24,0,9,48737.0,11220.0,0,0.0,1.0,220264.0,48.0,0,10.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
146,26,0,18,64259.0,25100.0,4,9526.0,9.0,202031.0,47.0,0,12.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
149,5,0,1,12541.0,7500.0,0,0.0,1.0,0.0,41.0,0,6.0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
150,40,0,4,104271.0,36120.0,0,0.0,11.0,265153.0,47.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
152,49,1,1,67278.0,20210.0,0,0.0,16.0,220556.0,44.0,0,-1.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153,40,0,13,104990.0,16080.0,0,0.0,7.0,306540.0,46.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,37,0,7,89948.0,18160.0,0,0.0,9.0,0.0,49.0,0,6.0,4,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155,35,1,1,111427.0,28180.0,0,0.0,4.0,321483.0,33.0,0,12.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158,52,2,4,76159.0,19750.0,0,0.0,-1.0,0.0,43.0,1,11.0,0,0,0,0,0,1,0,0,1,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159,54,0,3,107734.0,18470.0,0,0.0,15.0,0.0,62.0,0,6.0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,47,0,11,0.0,5700.0,0,0.0,1.0,-1.0,42.0,0,0.0,5,0,0,1,0,0,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
161,38,2,1,25282.0,11160.0,0,0.0,1.0,0.0,36.0,0,12.0,0,0,0,0,0,0,1,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
162,24,0,7,18549.0,12800.0,0,0.0,14.0,116136.0,47.0,0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
163,11,0,13,-1.0,17300.0,0,0.0,7.0,147191.0,50.0,0,14.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
164,32,0,1,50166.0,11620.0,3,50701.0,1.0,187297.0,51.0,0,9.0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
165,43,0,4,73872.0,20240.0,0,0.0,16.0,245878.0,46.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,60,0,1,73343.0,20010.0,2,4179.0,8.0,254600.0,50.0,0,14.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
167,35,2,1,49849.0,13130.0,3,3622.0,20.0,0.0,43.0,0,15.0,4,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,28,1,4,12054.0,15760.0,2,1738.0,1.0,0.0,39.0,1,16.0,4,0,0,0,0,0,1,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
169,50,3,12,48184.0,14530.0,2,6891.0,1.0,209188.0,43.0,0,14.0,5,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
170,40,3,6,78936.0,20350.0,0,0.0,15.0,235670.0,60.0,0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,33,0,4,0.0,7000.0,0,0.0,1.0,0.0,55.0,0,0.0,0,0,0,0,0,0,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,36,0,10,78914.0,5500.0,2,6803.0,10.0,229055.0,40.0,0,10.0,6,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173,49,0,7,77125.0,9570.0,0,0.0,13.0,210840.0,39.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,29,0,6,25835.0,8490.0,0,0.0,12.0,109685.0,38.0,0,14.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
176,31,0,7,47660.0,11940.0,2,974.0,18.0,180206.0,42.0,0,12.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
177,16,0,4,123143.0,24930.0,0,0.0,14.0,306368.0,42.0,0,10.0,3,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
178,24,0,11,22059.0,21990.0,0,0.0,1.0,123924.0,49.0,0,8.0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
179,26,1,7,50750.0,10170.0,3,5877.0,14.0,0.0,36.0,1,12.0,7,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180,35,1,7,23571.0,12180.0,0,0.0,7.0,0.0,34.0,0,10.0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
181,29,0,7,0.0,18110.0,0,0.0,1.0,79913.0,49.0,0,0.0,1,0,0,0,0,0,1,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,39,0,10,35631.0,6040.0,0,0.0,1.0,155972.0,52.0,0,12.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
183,37,0,4,129234.0,21200.0,0,0.0,-1.0,0.0,50.0,0,11.0,0,0,0,0,0,1,0,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
184,16,0,10,-1.0,11650.0,1,6175.0,7.0,0.0,53.0,0,12.0,2,0,1,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,45,0,4,55409.0,27890.0,0,0.0,14.0,162237.0,55.0,0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
187,21,4,8,48067.0,18120.0,0,0.0,8.0,186025.0,40.0,0,15.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
188,21,2,1,64867.0,12490.0,0,0.0,10.0,210631.0,45.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,14,2,13,97716.0,15920.0,0,0.0,10.0,389344.0,80.0,0,23.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
190,48,0,10,39613.0,8460.0,2,7437.0,1.0,159534.0,48.0,0,10.0,6,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
191,69,0,1,-1.0,14130.0,0,0.0,-1.0,-1.0,37.0,0,11.0,1,0,1,1,0,1,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
192,52,0,6,49780.0,10500.0,0,0.0,1.0,0.0,40.0,0,11.0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
194,31,0,4,60845.0,24260.0,0,0.0,18.0,0.0,45.0,0,11.0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
196,45,0,1,136344.0,13160.0,0,0.0,17.0,0.0,42.0,0,12.0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
197,55,0,6,70313.0,14960.0,3,7650.0,4.0,211506.0,36.0,0,7.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
198,9,3,7,23773.0,34510.0,0,0.0,1.0,0.0,45.0,0,15.0,0,0,0,0,0,0,1,0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
